ID|UserID|UserQuery|errorClasses|taskid|timestamp
172117|2119|"select angnr,aname,gehalt from angestellteradd neuesgehalt Integer;update angestellterset neuesgehalt = gehalt*1.15"|0|1059|"2022-12-12 14:10:33"
172121|2119|"select angnr,aname,gehalt from angestellteralter table angestellteradd neuesgehalt Integer;update angestellterset neuesgehalt = gehalt*1.15"|0|1059|"2022-12-12 14:10:51"
172122|2119|"select angnr,aname,gehalt from angestellteralter table angestellteradd neuesgehalt Integerupdate angestellterset neuesgehalt = gehalt*1.15;"|0|1059|"2022-12-12 14:10:59"
172130|2119|"alter table angestellteradd neuesgehalt Integerupdate angestellterset neuesgehalt = gehalt*1.15select angnr,aname,gehalt from angestellter"|0|1059|"2022-12-12 14:12:08"
175504|2119|"select angnr, gehalt, aname, round(1.15*gehalt,0) as n_gehalt from angestellter"|4|1059|"2022-12-14 11:44:31"
175505|2119|"select angnr, gehalt, aname, round(1.15*gehalt,0) as neues_gehalt from angestellter"|0|1059|"2022-12-14 11:44:43"
169163|2120|"select AngNr,AName,Gehalt, Gehalt*1.15from Angestellter;"|4|1059|"2022-12-09 18:53:40"
169164|2120|"select AngNr,AName,Gehalt, Neues Gehalt=Gehalt*1.15from Angestellter;"|0|1059|"2022-12-09 18:53:53"
169165|2120|"select AngNr,AName,Gehalt, Neues_Gehalt=Gehalt*1.15from Angestellter;"|0|1059|"2022-12-09 18:54:04"
169174|2120|"select AngNr, AName, Gehalt, 1.15*Gehaltfrom Angestellte;"|0|1059|"2022-12-09 21:38:34"
169175|2120|"select AngNr, AName, Gehalt, 1.15*Gehaltfrom Angestellter;"|4|1059|"2022-12-09 21:38:41"
169176|2120|"select AngNr, AName, Gehalt, 1.15*Gehalt as Neues_Gehaltfrom Angestellter;"|20|1059|"2022-12-09 21:39:01"
169177|2120|"select AngNr, AName, Gehalt, round(1.15*Gehalt,0) as Neues_Gehaltfrom Angestellter"|0|1059|"2022-12-09 21:40:48"
169178|2120|"select AngNr, AName, Gehalt, round(1.15*Gehalt,0) as Neues_Gehaltfrom Angestellter;"|0|1059|"2022-12-09 21:41:19"
168368|2122|"select AngNr AS Angestelltennummer, AName AS Name, Gehalt,round(1.15*Gehalt, 0) AS Neues Gehaltfrom Angestellter"|0|1059|"2022-12-06 17:01:37"
168369|2122|"select AngNr AS Angestelltennummer, AName AS Name, Gehalt,round(1.15*Gehalt, 0) AS NeuesGehaltfrom Angestellter"|4;4;4|1059|"2022-12-06 17:02:17"
168370|2122|"select AngNr, AName, Gehalt,round(1.15*Gehalt, 0) AS NeuesGehaltfrom Angestellter"|4|1059|"2022-12-06 17:02:51"
168371|2122|"select AngNr, AName, Gehalt,round(1.15*Gehalt, 0) AS Neues_Gehaltfrom Angestellter"|0|1059|"2022-12-06 17:03:06"
168382|2122|"select AngNr, AName, Gehalt,round(1.15*Gehalt, 0) as Neues_Gehaltfrom Angestellter"|0|1059|"2022-12-06 17:15:13"
172318|2123|"SELECT employee_number, name, salary, ROUND(salary * 1.15) AS new_salaryFROM employees;"|0|1059|"2022-12-12 14:51:08"
172334|2123|"SELECT employee_number, name, salary, ROUND(salary * 1.15) AS new_salary FROM employees;"|0|1059|"2022-12-12 14:54:19"
172347|2123|"SELECT employee_zahl, name, gehalt, ROUND(gehalt * 1.15) AS neuer_gehalt FROM employees;"|0|1059|"2022-12-12 14:57:22"
172353|2123|"SELECT AngNr, AName, Gehalt, ROUND(Gehalt * 1.15) AS Neues_Gehalt FROM Angestellter"|0|1059|"2022-12-12 15:00:10"
176997|2124|"SELECT AngNr, AName, Gehalt FROM Angestellter"|2|1059|"2022-12-15 16:12:43"
177003|2124|"SELECT AngNr, AName, Gehalt FROM Angestellter	ALTER TABLE Angestellter"|0|1059|"2022-12-15 16:14:57"
177004|2124|"SELECT AngNr, AName, Gehalt FROM Angestellter	ADD"|0|1059|"2022-12-15 16:15:00"
177005|2124|"SELECT AngNr, AName, Gehalt FROM Angestellter	ADD Neues_Gehalt"|0|1059|"2022-12-15 16:15:08"
177006|2124|"SELECT AngNr, AName, Gehalt FROM Angestellter	ADD 'Neues_Gehalt'"|0|1059|"2022-12-15 16:15:13"
177010|2124|"SELECT AngNr, AName, Gehalt, Gehalt+15% AS Neues_Gehalt FROM Angestellter"|0|1059|"2022-12-15 16:16:33"
177011|2124|"SELECT AngNr, AName, Gehalt, Gehalt*1.15 AS Neues_Gehalt FROM Angestellter"|20|1059|"2022-12-15 16:16:56"
177015|2124|"SELECT AngNr, AName, Gehalt, Gehalt*1.15 AS Neues_Gehalt FROM Angestellter	SELECT ROUND(@Neues_Gehalt, 1, 0)"|0|1059|"2022-12-15 16:20:41"
177016|2124|"SELECT AngNr, AName, Gehalt, Gehalt*1.15 AS Neues_Gehalt FROM Angestellter"|20|1059|"2022-12-15 16:20:46"
177021|2124|"SELECT AngNr, AName, Gehalt, Gehalt*1.15 AS Neues_Gehalt=ROUNDUP FROM Angestellter"|0|1059|"2022-12-15 16:22:16"
177029|2124|"SELECT AngNr, AName, Gehalt, cast(round(Gehalt*1.15 AS Neues_Gehalt,0) FROM Angestellter"|0|1059|"2022-12-15 16:23:35"
177030|2124|"SELECT AngNr, AName, Gehalt, cast(round(Gehalt*1.15 AS Neues_Gehalt) FROM Angestellter"|0|1059|"2022-12-15 16:23:46"
177031|2124|"SELECT AngNr, AName, Gehalt, cast(roundup(Gehalt*1.15 AS Neues_Gehalt) FROM Angestellter"|0|1059|"2022-12-15 16:23:51"
177032|2124|"SELECT AngNr, AName, Gehalt, roundup(Gehalt*1.15 AS Neues_Gehalt) FROM Angestellter"|0|1059|"2022-12-15 16:23:57"
177033|2124|"SELECT AngNr, AName, Gehalt, round(Gehalt*1.15 AS Neues_Gehalt) FROM Angestellter"|0|1059|"2022-12-15 16:24:00"
177034|2124|"SELECT AngNr, AName, Gehalt, cast(round(Gehalt*1.15 AS Neues_Gehalt) as int) FROM Angestellter"|0|1059|"2022-12-15 16:24:19"
177037|2124|"SELECT AngNr, AName, Gehalt, Gehalt*1.15 AS Neues_Gehal FROM Angestellter"|4|1059|"2022-12-15 16:26:04"
177038|2124|"SELECT AngNr, AName, Gehalt, Gehalt*1.15 AS Neues_Gehalt FROM Angestellter"|20|1059|"2022-12-15 16:26:19"
177644|2124|"SELECT AngNr, AName, Gehalt, Round(Gehalt*1.15) AS Neues_Gehalt FROM Angestellter"|0|1059|"2022-12-16 08:08:51"
176776|2125|"select AName, Name, Gehalt from Angestellter"|0|1059|"2022-12-15 13:13:52"
176777|2125|"select AngNr, AName, Gehalt from Angestellter"|2|1059|"2022-12-15 13:14:16"
176778|2125|"select AngNr, AName, Gehalt, varchar as NeuGehalt from Angestellter"|0|1059|"2022-12-15 13:16:29"
176779|2125|"select AngNr, AName, Gehalt, (Gehalt*1,15) as NeuGehalt from Angestellter"|0|1059|"2022-12-15 13:17:04"
176780|2125|"select AngNr, AName, Gehalt, (Angestellter.Gehalt * 1,15) as NeuGehalt from Angestellter"|0|1059|"2022-12-15 13:17:49"
176781|2125|"select (Angestellter.Gehalt * 1,15) as NeuGehalt from Angestellter"|0|1059|"2022-12-15 13:18:04"
176782|2125|"select AngNr, AName, Gehalt, (Angestellter.Gehalt * 1.15) as NeuGehalt from Angestellter"|4|1059|"2022-12-15 13:20:04"
176783|2125|"select AngNr, AName, Gehalt, (Angestellter.Gehalt * 1.15) as Neues_Gehalt from Angestellter"|20|1059|"2022-12-15 13:20:18"
176784|2125|"select AngNr, AName, Gehalt, ROUND((Angestellter.Gehalt * 1.15)) as Neues_Gehalt from Angestellter"|0|1059|"2022-12-15 13:21:13"
172631|2128|"select AngNr, AName, Gehalt, 	Gehalt*1.15 as Neues Gehaltfrom Angestellter"|0|1059|"2022-12-12 17:18:16"
172634|2128|"select AngNr, AName, Gehalt, 	Gehalt*1.15 as 'Neues Gehalt'from Angestellter"|4|1059|"2022-12-12 17:18:35"
172635|2128|"select AngNr, AName, Gehalt, 	Gehalt*1.15 as 'Neues_Gehalt'from Angestellter"|20|1059|"2022-12-12 17:18:49"
172636|2128|"select AngNr, AName, Gehalt, 	round(Gehalt*1.15) as 'Neues_Gehalt'from Angestellter"|0|1059|"2022-12-12 17:20:19"
172742|2128|"select AngNr, AName, Gehalt, 	round(Gehalt*1.15) as Neues_Gehaltfrom Angestellter"|0|1059|"2022-12-12 17:54:45"
168819|2129|"select AngNr, AName, Gehalt, Gehalt*1.15 as Neues_Gehaltfrom Angestellter;"|20|1059|"2022-12-08 17:35:40"
168820|2129|"select AngNr, AName, Gehalt, Integer(Gehalt*1.15) as Neues_Gehaltfrom Angestellter;"|0|1059|"2022-12-08 17:36:06"
168821|2129|"select AngNr, AName, Gehalt, round(Gehalt*1.15,0) as Neues_Gehaltfrom Angestellter;"|0|1059|"2022-12-08 17:36:57"
170414|2130|"select AName, AngNr, Gehaltfrom Angestellterwhere Add NeuesGehalt Gehalt*1,15"|0|1059|"2022-12-11 14:45:01"
170415|2130|"select AName, AngNr, Gehaltfrom Angestellterwhere Add COLUMN NeuesGehalt Gehalt*1,15"|0|1059|"2022-12-11 14:45:32"
170416|2130|"select AName, AngNr, Gehaltfrom Angestellter"|2|1059|"2022-12-11 14:47:10"
170417|2130|"select AName, AngNr, Gehaltfrom Angestellteralter table Angestelltercreate Column Neues_Gehalt"|0|1059|"2022-12-11 14:49:01"
170418|2130|"alter table Angestelltercreate Column Neues_Gehalt"|0|1059|"2022-12-11 14:49:31"
170419|2130|"alter table Angestelltercreate Neues_Gehalt"|0|1059|"2022-12-11 14:49:38"
170420|2130|"alter table Angestelltercreate Neues_Gehalt number"|0|1059|"2022-12-11 14:50:04"
170421|2130|"alter table Angestelltercreate Neues_Gehalt int"|0|1059|"2022-12-11 14:50:18"
170422|2130|"alter table Angestelltercreate column Neues_Gehalt int"|0|1059|"2022-12-11 14:52:28"
170425|2130|"alter table Angestelltercreate column Neues_Gehalt float(24)"|0|1059|"2022-12-11 14:57:56"
170426|2130|"alter table Angestelltercreate column Neues_Gehalt float(24);"|0|1059|"2022-12-11 14:58:16"
171290|2130|"select (Gehalt*1.15) as Neues_Gehaltfrom Angestellter"|2|1059|"2022-12-12 09:26:36"
171291|2130|"select *,(Gehalt*1.15) as Neues_Gehaltfrom Angestellter"|2|1059|"2022-12-12 09:26:44"
171292|2130|"select AngNr, AName, Gehalt, (Gehalt*1.15) as Neues_Gehaltfrom Angestellter"|20|1059|"2022-12-12 09:27:12"
171294|2130|"select AngNr, AName, Gehalt, (Gehalt*1.15) as int Neues_Gehaltfrom Angestellter"|0|1059|"2022-12-12 09:27:29"
171295|2130|"select AngNr, AName, Gehalt, (Gehalt*1.15) as Neues_Gehaltfrom Angestellter"|20|1059|"2022-12-12 09:27:35"
171299|2130|"select AngNr, AName, Gehalt, Round(Gehalt*1.15) as Neues_Gehaltfrom Angestellter"|0|1059|"2022-12-12 09:28:23"
169418|2131|"SELECT AngNr,AName,Gehalt,ROUND(Gehalt+Gehalt/100*15,-1) AS NeuesGehalt FROM Angestellter"|4|1059|"2022-12-10 13:55:10"
169419|2131|"SELECT AngNr,AName,Gehalt,ROUND(Gehalt+Gehalt/100*15,-1) AS Neues_Gehalt FROM Angestellter"|20|1059|"2022-12-10 13:55:23"
169420|2131|"SELECT AngNr,AName,Gehalt,ROUND(Gehalt+Gehalt/100*15,1) AS Neues_Gehalt FROM Angestellter"|20|1059|"2022-12-10 13:56:25"
169421|2131|"SELECT AngNr,AName,Gehalt,ROUND(Gehalt+Gehalt/100*15,0) AS Neues_Gehalt FROM Angestellter"|0|1059|"2022-12-10 13:56:31"
189420|2131|"DROP Angestellter"|0|1059|"2023-02-10 13:39:42"
189421|2131|"DROP Angestellter;"|0|1059|"2023-02-10 13:39:47"
175096|2132|"select AngNr, AName, Gehalt, insert Neues Gehalt into Angestellter from Angestellter"|0|1059|"2022-12-13 23:15:44"
175099|2132|"select AngNr, AName, Gehalt, Neues Gehalt from Angestellter"|0|1059|"2022-12-13 23:15:55"
175106|2132|"select AngNr, AName, Gehalt, Gehalt * 1.15 as Neues Gehalt from Angestellter"|0|1059|"2022-12-13 23:17:19"
175115|2132|"select AngNr, AName, Gehalt from Angestellter"|2|1059|"2022-12-13 23:18:23"
175117|2132|"select AngNr, AName, Gehalt, (Gehalt * 1.15) as Neues Gehalt from Angestellter"|0|1059|"2022-12-13 23:18:41"
175122|2132|"select AngNr, AName, Gehalt, (Gehalt * 1.15) as ""Neues Gehalt"" from Angestellter"|4|1059|"2022-12-13 23:19:12"
175128|2132|"select AngNr, AName, Gehalt, Round((Gehalt * 1.15), 0) as ""Neues Gehalt"" from Angestellter"|4|1059|"2022-12-13 23:20:05"
175129|2132|"select AngNr, AName, Gehalt, Round((Gehalt * 1.15), 0) as ""Neues_Gehalt"" from Angestellter"|0|1059|"2022-12-13 23:20:11"
171058|2133|"select AngNr, AName, Gehalt, Gehalt*1,15 as NeuesGehaltfrom Angestellter "|2|1059|"2022-12-12 01:58:15"
171059|2133|"select AngNr, AName, Gehalt, Gehalt*1.15 as NeuesGehaltfrom Angestellter "|4|1059|"2022-12-12 01:58:32"
171060|2133|"select AngNr, AName, Gehalt, Gehalt*1.15 as Neues_Gehaltfrom Angestellter "|20|1059|"2022-12-12 01:58:47"
171061|2133|"select AngNr, AName, Gehalt, Round(Gehalt*1.15, 0) as Neues_Gehaltfrom Angestellter "|0|1059|"2022-12-12 02:00:34"
170005|2134|"select ANr, AName, Gehalt, round(Gehalt*1.15) as ""neues_Gehalt"" from Angestellter"|0|1059|"2022-12-10 20:53:00"
170006|2134|"select AngNr, AName, Gehalt, round(Gehalt*1.15) as ""neues_Gehalt"" from Angestellter"|0|1059|"2022-12-10 20:53:08"
170007|2134|"select AngNr, AName, Gehalt, round(Gehalt*1.15) as ""Neues_Gehalt"" from Angestellter"|0|1059|"2022-12-10 20:53:28"
177242|2136|"select AngNr, AName, Gehalt, round(Gehalt * 0.15) as Neues Gehalt from Angestellter"|0|1059|"2022-12-15 20:07:37"
177245|2136|"select AngNr, AName, Gehalt, round(Gehalt * 0.15,0) as Neues Gehalt from Angestellter"|0|1059|"2022-12-15 20:08:14"
177247|2136|"select AngNr, AName, Gehalt, round(Gehalt*0.15, 0) as Neues Gehalt from Angestellter"|0|1059|"2022-12-15 20:08:41"
177249|2136|"select AngNr, AName, Gehalt, Gehalt*0.15 as Neues Gehalt from Angestellter"|0|1059|"2022-12-15 20:09:00"
177253|2136|"select AngNr, AName, Gehalt, Gehalt * 2 as Neues Gehalt from Angestellter"|0|1059|"2022-12-15 20:10:27"
177254|2136|"select AngNr, AName, Gehalt, Gehalt * 2 as NeuesGehalt from Angestellter"|4|1059|"2022-12-15 20:10:34"
177258|2136|"select AngNr, AName, Gehalt, round(Gehalt * 0.15, 0) as Neues_Gehalt from Angestellter"|20|1059|"2022-12-15 20:11:10"
177259|2136|"select AngNr, AName, Gehalt, round(Gehalt * 0.15) as Neues_Gehalt from Angestellter"|20|1059|"2022-12-15 20:11:48"
177260|2136|"select AngNr, AName, Gehalt, round(Gehalt * 1.15) as Neues_Gehalt from Angestellter"|0|1059|"2022-12-15 20:12:03"
170645|2138|"INSERT NeuesGehaltSET NeuesGehalt = 1.15*GehaltSELECT AngNr, AName, Gehalt, Neues GehaltFROM Angestellter"|0|1059|"2022-12-11 18:12:19"
170646|2138|"INSERT NeuesGehaltSET NeuesGehalt = 1.15*GehaltSELECT AngNr, AName, Gehalt, Neues GehaltFROM AngestellterWHERE *"|0|1059|"2022-12-11 18:12:43"
170647|2138|"INSERT NeuesGehaltSET NeuesGehalt = 1.15*GehaltSELECT AngNr, AName, Gehalt, Neues GehaltFROM AngestellterWHERE NeuesGehalt > 0"|0|1059|"2022-12-11 18:13:08"
170648|2138|"INSERT NeuesGehaltSET NeuesGehalt = 1.15*GehaltSELECT AngNr, AName, Gehalt, Neues GehaltFROM AngestellterWHERE Gehalt > 0"|0|1059|"2022-12-11 18:13:15"
170649|2138|"INSERT NeuesGehaltSET NeuesGehalt = 1.15*Gehalt"|0|1059|"2022-12-11 18:13:30"
170650|2138|"INSERT INTO Angestellter (NeuesGehalt)Values 1.15*Gehalt"|0|1059|"2022-12-11 18:14:37"
170651|2138|"INSERT INTO Angestellter (NeuesGehalt)Values NeuesGehalt = 1.15*Gehalt"|0|1059|"2022-12-11 18:14:49"
170652|2138|"INSERT INTO Angestellter (NeuesGehalt)UPDATE NeuesGehaltSET NeuesGehalt = 1.15*Gehalt"|0|1059|"2022-12-11 18:15:31"
170654|2138|"INSERT INTO Angestellter (NeuesGehalt)VALUES (1.15*Gehalt)"|0|1059|"2022-12-11 18:16:10"
170655|2138|"ALTER TABLE AngestellterADD NeuesGehalt intINSERT INTO Angestellter (NeuesGehalt)VALUES (1.15*Gehalt)"|0|1059|"2022-12-11 18:18:09"
170656|2138|"ALTER TABLE AngestellterADD NeuesGehalt intUPDATE NeuesGehaltSET 1.15*Gehalt"|0|1059|"2022-12-11 18:18:38"
170658|2138|"ALTER TABLE AngestellterADD NeuesGehalt intUPDATE NeuesGehaltSET NeuesGehalt = 1.15*Gehalt"|0|1059|"2022-12-11 18:19:10"
170660|2138|"ALTER TABLE AngestellterADD NeuesGehalt intINSERT INTO Angestellter (NeuesGehalt)VALUES (Gehalt)UPDATE NeuesGehaltSET NeuesGehalt = 1.15*NeuesGehalt"|0|1059|"2022-12-11 18:20:08"
170661|2138|"ALTER TABLE AngestellterADD NeuesGehalt intINSERT INTO Angestellter (NeuesGehalt)SELECT GehaltFROM AngestellterWHERE Gehalt > 0UPDATE NeuesGehaltSET NeuesGehalt = 1.15*NeuesGehalt"|0|1059|"2022-12-11 18:21:47"
170665|2138|"ALTER TABLE AngestellterADD NeuesGehalt intUPDATE NeuesGehaltSET NeuesGehalt = 1.15*NeuesGehalt"|0|1059|"2022-12-11 18:23:37"
170666|2138|"ALTER TABLE AngestellterADD NeuesGehalt intUPDATE NeuesGehaltSET NeuesGehalt = 1.15*Gehalt"|0|1059|"2022-12-11 18:23:55"
170667|2138|"ALTER TABLE AngestellterADD NeuesGehalt intUPDATE NeuesGehaltSET NeuesGehalt = 4"|0|1059|"2022-12-11 18:24:05"
170668|2138|"ALTER TABLE AngestellterADD NeuesGehalt intUPDATE NeuesGehalt SET NeuesGehalt = 1.15*Gehalt"|0|1059|"2022-12-11 18:24:29"
170669|2138|"ALTER TABLE AngestellterADD NeuesGehalt intUPDATE AngestellterSET NeuesGehalt = 1.15*Gehalt"|0|1059|"2022-12-11 18:25:05"
170671|2138|"ALTER TABLE AngestellterADD NeuesGehalt intUPDATE AngestellterSET NeuesGehalt = 1.15*GehaltSELECT AngNr, AName, Gehalt, NeuesGehaltFROM AngestellterWHERE Gehalt > 0"|0|1059|"2022-12-11 18:26:23"
170672|2138|"ALTER TABLE AngestellterADD NeuesGehalt intUPDATE AngestellterSET NeuesGehalt = 1.15*Gehalt;SELECT AngNr, AName, Gehalt, NeuesGehaltFROM AngestellterWHERE Gehalt > 0"|0|1059|"2022-12-11 18:27:13"
170673|2138|"ALTER TABLE AngestellterADD NeuesGehalt intUPDATE Angestellter SET NeuesGehalt = 1.15*GehaltSELECT AngNr, AName, Gehalt, NeuesGehaltFROM AngestellterWHERE Gehalt > 0"|0|1059|"2022-12-11 18:27:21"
170674|2138|"ALTER TABLE AngestellterADD NeuesGehalt int DEFAULT 1.15*GehaltSELECT AngNr, AName, Gehalt, NeuesGehaltFROM AngestellterWHERE Gehalt > 0"|0|1059|"2022-12-11 18:28:37"
170675|2138|"ALTER TABLE AngestellterADD NeuesGehalt int DEFAULT '1.15*Gehalt'SELECT AngNr, AName, Gehalt, NeuesGehaltFROM AngestellterWHERE Gehalt > 0"|0|1059|"2022-12-11 18:28:54"
170676|2138|"ALTER TABLE AngestellterADD NeuesGehalt int DEFAULT '1.15*Gehalt'SELECT AngNrFROM AngestellterWHERE Gehalt > 0"|0|1059|"2022-12-11 18:29:21"
170677|2138|"ALTER TABLE AngestellterADD NeuesGehalt int DEFAULT '1.15*Gehalt'SELECT AngNrFROM AngestellterWHERE AngNr > 0"|0|1059|"2022-12-11 18:29:34"
170679|2138|"ALTER TABLE AngestellterADD NeuesGehalt int DEFAULT '1.15*Gehalt'SELECT AngNrFROM Angestellter"|0|1059|"2022-12-11 18:29:41"
170681|2138|"ALTER TABLE AngestellterADD NeuesGehalt int DEFAULT '1.15*Gehalt'SELECT AngNr, AName, Gehalt, NeuesGehaltFROM AngestellterWHERE Gehalt > 10000"|0|1059|"2022-12-11 18:30:34"
170682|2138|"ALTER TABLE AngestellterADD NeuesGehalt int DEFAULT '1.15*Gehalt'"|0|1059|"2022-12-11 18:31:22"
170683|2138|"ALTER TABLE AngestellterADD NeuesGehalt int DEFAULT '0'SELECT AngNr, AName, Gehalt, NeuesGehaltFROM AngestellterWHERE Gehalt > 0"|0|1059|"2022-12-11 18:31:43"
170684|2138|"ALTER TABLE AngestellterADD NeuesGehalt int DEFAULT 0SELECT AngNr, AName, Gehalt, NeuesGehaltFROM AngestellterWHERE Gehalt > 0"|0|1059|"2022-12-11 18:31:52"
172942|2138|"SELECT AngNr, AName, Gehalt, ROUND(1,15*Gehalt) as NeuesGehaltFROM AngestellterWHERE Gehalt > 0"|4|1059|"2022-12-12 18:51:29"
172944|2138|"SELECT AngNr, AName, Gehalt, ROUND(1,15*Gehalt) as neues_gehaltFROM AngestellterWHERE Gehalt > 0"|20|1059|"2022-12-12 18:51:44"
172945|2138|"SELECT AngNr, AName, Gehalt, 1,15*Gehalt as neues_gehaltFROM AngestellterWHERE Gehalt > 0"|2|1059|"2022-12-12 18:51:59"
172947|2138|"SELECT AngNr, AName, Gehalt, 1.15*Gehalt as neues_gehaltFROM AngestellterWHERE Gehalt > 0"|20|1059|"2022-12-12 18:52:08"
172949|2138|"SELECT AngNr, AName, Gehalt, ROUND(1.15*Gehalt) as neues_gehaltFROM AngestellterWHERE Gehalt > 0"|0|1059|"2022-12-12 18:52:25"
172950|2138|"SELECT AngNr, AName, Gehalt, ROUND(1.15*Gehalt) as neues_gehaltFROM Angestellter"|0|1059|"2022-12-12 18:52:54"
170206|2139|"select AngNr, AName, Gehalt, Angestellter.Gehalt from Angestellter where Angestellter.Gehalt = Gehalt + Gehalt * 0,15"|0|1059|"2022-12-11 13:01:58"
170221|2139|"select Gehalt from Angesteller a1, Angestellter a2"|0|1059|"2022-12-11 13:20:09"
170222|2139|"select Gehalt from Angestellter"|2|1059|"2022-12-11 13:20:27"
170223|2139|"select Gehalt from Angestellter a1 , Angestellter a2where a2.Gehalt = a1.Gehalt + a1.Gehalt*0,15 "|0|1059|"2022-12-11 13:22:02"
170224|2139|"select Gehalt from Angestellter a1 , Angestellter a2where a2.Gehalt = a1.Gehalt + a1.Gehalt*0.15 "|0|1059|"2022-12-11 13:22:12"
170225|2139|"select Gehalt from Angestellter a1 , Angestellter a2where a2.Gehalt = a1.Gehalt*1,15"|0|1059|"2022-12-11 13:24:12"
170226|2139|"select Gehalt from Angestellter a1 , Angestellter a2where a2.Gehalt = a1.Gehalt*1.15"|0|1059|"2022-12-11 13:24:18"
170227|2139|"select Gehalt from Angestellter a1where a1.Gehalt = Gehalt*1.15"|2|1059|"2022-12-11 13:24:54"
170228|2139|"select AngNr, Name, Gehalt from Angestellter a1where a1.Gehalt = Gehalt*1.15"|0|1059|"2022-12-11 13:25:38"
170229|2139|"select AngNr, AName, Gehalt from Angestellter a1where a1.Gehalt = Gehalt*1.15"|2|1059|"2022-12-11 13:25:47"
170230|2139|"select AngNr, AName, Gehalt, Angesteller.Neues_Gehalt from Angestellter a1where a1.Gehalt = Gehalt*1.15"|0|1059|"2022-12-11 13:26:41"
170233|2139|"select AngNr, AName, Gehalt, Neues_Gehalt.Gehaltfrom Angestellterwhere Neues_Gehalt.Gehalt = Gehalt*1.15"|0|1059|"2022-12-11 13:29:53"
170236|2139|"select AngNr, AName, Gehalt, Neues_Gehalt.Gehaltfrom Angestellterwhere Neues_Gehalt = Gehalt*1.15"|0|1059|"2022-12-11 13:30:24"
170241|2139|"select AngNr, AName, Gehalt from Angestellter a1where a1.Gehalt = Gehalt*1.15"|2|1059|"2022-12-11 13:30:56"
170242|2139|"select AngNr, AName, Gehalt, Neues_Gehalt from Angestellter a1where a1.Gehalt = Gehalt*1.15"|0|1059|"2022-12-11 13:31:21"
170243|2139|"select AngNr, AName, Gehalt from Angestellter a1where a1.Gehalt = Gehalt*1.15"|2|1059|"2022-12-11 13:31:30"
170244|2139|"select AngNr, AName, Gehalt from Angestellter a1where Gehalt = Gehalt*1.15"|2|1059|"2022-12-11 13:31:50"
170246|2139|"select AngNr, AName, Gehalt from Angestellterwhere Gehalt = Gehalt*1.15"|2|1059|"2022-12-11 13:32:12"
170253|2139|"select AngNr, AName, Gehalt from Angestellter"|2|1059|"2022-12-11 13:33:42"
170256|2139|"select AngNr, AName from Angestellterselect Gehalt from Angestellter"|0|1059|"2022-12-11 13:34:12"
170259|2139|"select AngNr, AName, Gehalt, Neues_Gehalt.Gehalt from Angestellter as Zwischen"|0|1059|"2022-12-11 13:35:31"
170260|2139|"select  Neues_Gehalt.Gehalt from Angestellter as Zwischen"|0|1059|"2022-12-11 13:35:50"
170283|2139|"select a.AngNr, a. AName, a.Gehalt, from Angestellter as a"|0|1059|"2022-12-11 13:45:03"
170285|2139|"select Angestellter.AngNr, Angestellter.AName, Angestellter.Gehalt, from Angestellter"|0|1059|"2022-12-11 13:45:44"
170289|2139|"select Angestellter.AngNr, Angestellter.AName, Angestellter.Gehalt, from Angestellterwhere Angestellter.AngNr = 212"|0|1059|"2022-12-11 13:46:44"
170290|2139|"select Angestellter.AngNr, Angestellter.AName, Angestellter.Gehalt, from Angestellterwhere Angestellter.AngNr = ""212"""|0|1059|"2022-12-11 13:46:56"
170316|2139|"select AngNr from Angestelleradd Neues_Gehalt"|0|1059|"2022-12-11 13:52:25"
170318|2139|"select * from Angestelleradd Neues_Gehalt"|0|1059|"2022-12-11 13:52:50"
170319|2139|"select * from Angesteller;add Neues_Gehalt;"|0|1059|"2022-12-11 13:53:02"
170322|2139|"select * from Angesteller;"|0|1059|"2022-12-11 13:53:13"
170323|2139|"select * from Angesteller"|0|1059|"2022-12-11 13:53:27"
170324|2139|"select * from Angestellter"|2|1059|"2022-12-11 13:53:40"
170325|2139|"select * from Angestellter;add ali"|0|1059|"2022-12-11 13:53:49"
170326|2139|"select * from Angestellter;add ali;"|0|1059|"2022-12-11 13:53:57"
170336|2139|"select AngNr, AName, Gehalt, a1.Neues_Gehalt from Angestellter a1"|0|1059|"2022-12-11 14:01:52"
170340|2139|"alter table Angestellter add Neues_Gehalt;select AngNr, AName, Gehalt from Angestellter"|0|1059|"2022-12-11 14:03:31"
170341|2139|"alter table Angestellter add Neues_Gehalt;select AngNr, AName, Gehalt from Angestellter"|0|1059|"2022-12-11 14:03:47"
170342|2139|"alter table Angestellteradd Neues_Gehalt int;select AngNr, AName, Gehalt from Angestellter"|2|1059|"2022-12-11 14:04:22"
170343|2139|"alter table Angestellter add Neues_Gehalt;select AngNr, AName, Gehalt from Angestellter"|0|1059|"2022-12-11 14:05:04"
170344|2139|"alter table Angestellter add Neues_Gehalt;"|0|1059|"2022-12-11 14:05:11"
170345|2139|"alter table Angestellter add Neues_Gehalt;select AngNr, AName, Gehalt from Angestellter"|0|1059|"2022-12-11 14:05:21"
170351|2139|"alter table Angestellter add Neues_Gehalt int where Neues;select AngNr, AName, Gehalt, add Neues_Gehalt int from Angestellter"|0|1059|"2022-12-11 14:07:07"
170352|2139|"select AngNr, AName, Gehalt, add Neues_Gehalt int from Angestellter"|0|1059|"2022-12-11 14:07:15"
